Place,Time,Athlete,Country,Date of Birth,City,Event Date
7198,1:45.90,Charles Jock,USA,23.11.89,Ponce,17.05.2014
7198,1:45.90,Marcin Lewandowski,POL,13.06.87,Szczecin,07.06.2014
7198,1:45.90,Ferguson Cheruiyot,KEN,30.11.89,New York City,14.06.2014
7198,1:45.90,Amel Tuka,BIH,09.01.91,Eugene,28.05.2016
7198,1:45.90,Samir Dahmani,FRA,03.04.91,Berlin,03.09.2016
7198,1:45.90,Samir Dahmani,FRA,03.04.91,Bruxelles,09.09.2016
7198,1:45.90,Guy Learmonth,GBR,24.04.92,London,05.08.2017
7198,1:45.90,Luke Mathews,AUS,21.06.95,Gold Coast,17.02.2018
7198,1:45.90,Eric Sowinski,USA,21.12.89,Székesfehérvár,02.07.2018
7198,1:45.90,Mostafa Smaili,MAR,09.01.97,Asaba,03.08.2018
7198,1:45.90,Alfred Kipketer,KEN,26.12.96,Ostrava,20.06.2019
7198,1:45.90,Jamal Hairane,QAT,26.05.93,Madrid,25.08.2019
7198,1:45.90A,Cornelius Tuwei,KEN,14.05.93,Nairobi,18.09.2021
7326,1:45.91,Byron Dyce,JAM,27.03.48,Zürich,06.07.1973
7326,1:45.91,Steve Scott,USA,05.05.56,Berkeley,09.06.1979
7326,1:45.91,Willi Wülbeck,FRG,18.12.54,Stuttgart,12.08.1979
7326,1:45.91,András Paróczai,HUN,11.05.56,Oslo,26.06.1981
7326,1:45.91,Johnny Gray,USA,19.06.60,Durham,27.06.1982
7326,1:45.91,Hans-Peter Ferner,FRG,06.06.56,Durham,27.06.1982
7326,1:45.91,Michael Hillardt,AUS,22.01.61,Adelaide,11.09.1982
7326,1:45.91,Johnny Gray,USA,19.06.60,Los Angeles,26.06.1983
7326,1:45.91,David Patrick,USA,12.06.60,Nice,18.07.1983
7326,1:45.91,Marco Mayr,SUI,19.07.60,Stockholm,02.07.1985
7326,1:45.91,Philippe Dupont,FRA,31.05.58,Berlin,23.08.1985
7326,1:45.91,Stanley Redwine,USA,10.04.61,Bern,23.08.1988
7326,1:45.91,Ray Brown,USA,11.08.61,Koblenz,28.08.1988
7326,1:45.91,Ocky Clark,USA,14.11.60,Koblenz,28.08.1988
7326,1:45.91,Pablo Squella,CHI,14.08.63,Barcelona,12.07.1989
7326,1:45.91,Ari Suhonen,FIN,19.12.65,København,06.08.1989
7326,1:45.91,Joaquim Cruz,BRA,12.03.63,Vigo,05.07.1990
7326,1:45.91,Esko Parpala,FIN,02.07.65,Oslo,06.07.1991
7326,1:45.91,Andrey Sudnik,BLR,11.03.67,Tokyo,26.08.1991
7326,1:45.91,Stanley Redwine,USA,10.04.61,New Orleans,21.06.1992
7326,1:45.91,Ado Maude,NGR,15.02.67,Bologna,09.09.1992
7326,1:45.91,Marko Koers,NED,03.11.72,Hengelo,20.06.1993
7326,1:45.91,Jarmo Kokkola,FIN,31.05.68,Lappeenranta,26.07.1994
7326,1:45.91,Vebjørn Rodal,NOR,16.09.72,London,07.07.1995
7326,1:45.91,Paul Byrne,AUS,29.01.76,Lindau,28.07.1995
7326,1:45.91,Rich Kenah,USA,04.08.70,Chapel Hill,11.05.1996
7326,1:45.91,Craig Winrow,GBR,22.12.71,London,12.07.1996
7326,1:45.91,Sammy Kibet Langat,KEN,24.01.70,Bruxelles,23.08.1996
7326,1:45.91,Vincent Malakwen,KEN,19.07.74,Lappeenranta,23.07.1997
7326,1:45.91,Arthémon Hatungimana,BDI,21.01.74,Lausanne,25.08.1998
7326,1:45.91,Benjamin Kipkurui,KEN,28.12.80,Rieti,30.08.1998
7326,1:45.91,Kris McCarthy,AUS,15.10.79,Sydney,26.02.2000
7326,1:45.91,Henry Rotich,KEN,05.12.81,Helsinki,14.06.2001
7326,1:45.91,Boris Kaveshnikov,RUS,30.09.74,Saint-Denis,06.07.2001
7326,1:45.91,Silas Kimutai,KEN,12.10.83,Rehlingen,20.05.2002
7326,1:45.91,Khadevis Robinson,USA,19.07.76,Zürich,16.08.2002
7326,1:45.91,Peter Biwott,KEN,22.08.76,Ratingen,27.06.2004
7326,1:45.91,Youssef Saad Kamel,BRN,29.03.83,Monaco,18.09.2004
7326,1:45.91,Abdulrahman Suleiman,QAT,10.01.84,Heusden-Zolder,23.07.2005
7326,1:45.91,André Bucher,SUI,19.10.76,Helsinki,25.07.2005
7326,1:45.91,James McIlroy,GBR,30.12.76,Helsinki,12.08.2005
7326,1:45.91,Dmitriy Bogdanov,RUS,11.04.79,Zürich,19.08.2005
7326,1:45.91,Ismael Kombich,KEN,16.10.85,Karlskrona,12.06.2006
7326,1:45.91,Jebreh Harris,USA,22.09.78,Indianapolis,25.06.2006
7326,1:45.91,Cosmas Kipkorir Rono,KEN,12.12.84,Naimette-Xhovémont,19.07.2006
7326,1:45.91,Alfred Kirwa Yego,KEN,28.11.86,Oslo,15.06.2007
7326,1:45.91,Pawel Czapiewski,POL,30.03.78,Ostrava,27.06.2007
7326,1:45.91,Manuel Olmedo,ESP,17.05.83,Beijing,21.08.2008
7326,1:45.91,Manuel Olmedo,ESP,17.05.83,Madrid,04.07.2009
7326,1:45.91,Khadevis Robinson,USA,19.07.76,Berlin,21.08.2009
7326,1:45.91,Nick Symmonds,USA,30.12.83,Des Moines,25.06.2010
7326,1:45.91,Mouhcine El Amine,MAR,08.01.82,Tangier,18.07.2010
7326,1:45.91,Alfred Kirwa Yego,KEN,28.11.86,London,13.08.2010
7326,1:45.91,Michael Rimmer,GBR,03.02.86,Split,05.09.2010
7326,1:45.91,Willie Brown,USA,20.12.90,Des Moines,08.06.2011
7326,1:45.91,Asbel Kiprop,KEN,30.06.89,Sydney,18.02.2012
7326,1:45.91,Evans Kipkorir,KEN,04.04.94,Heusden-Zolder,08.07.2012
7326,1:45.91,Nick Symmonds,USA,30.12.83,London,06.08.2012
7326,1:45.91,Hamid Oualich,FRA,26.04.88,Tomblaine,02.07.2013
7326,1:45.91,Alex Amankwah,USA,02.03.92,Gainesville,02.04.2015
7326,1:45.91,Alex Amankwah,USA,02.03.92,Baton Rouge,02.05.2015
7326,1:45.91,David Rudisha,KEN,17.12.88,Zürich,03.09.2015
7326,1:45.91,Marcin Lewandowski,POL,13.06.87,Zürich,03.09.2015
7326,1:45.91,Abdulrahman Musaeb Bala,QAT,19.03.89,Zürich,03.09.2015
7326,1:45.91,Edose Ibadin,USA,27.02.93,Princeton,21.04.2017
7326,1:45.91,Daniel Andújar,ESP,14.05.94,Andújar,04.06.2017
7326,1:45.91,Kyle Langford,GBR,02.02.96,Hengelo,11.06.2017
7326,1:45.91,Job Kinyor,KEN,02.09.90,Cles,24.08.2017
7326,1:45.91,Eric Sowinski,USA,21.12.89,London,22.07.2018
7326,1:45.91,Antoine Gakeme,BDI,24.12.91,Asaba,03.08.2018
7326,1:45.91,Brannon Kidder,USA,18.11.93,Zagreb,03.09.2019
7326,1:45.91,Charles Hunter,AUS,20.07.96,Tokyo,31.07.2021
7326,1:45.91,Kyle Langford,GBR,02.02.96,Eugene,21.07.2022
7326,1:45.91,Rahay Hamilton,JAM,25.08.95,Gainesville,15.04.2023
7400,1:45.92,James Robinson,USA,27.08.54,Zürich,16.08.1978
7400,1:45.92,Tom McLean,USA,12.06.54,Koblenz,07.09.1978
7400,1:45.92,Hans-Peter Ferner,FRG,06.06.56,Köln,10.08.1980
7400,1:45.92,Willi Wülbeck,FRG,18.12.54,Berlin,17.08.1983
7400,1:45.92,Agberto Conceiço Guimarães,BRA,18.08.57,Bruxelles,30.08.1985
7400,1:45.92,Billy Konchellah,KEN,20.10.61,Västerås,24.06.1987
7400,1:45.92,Oslen Barr,GUY,03.04.61,Houston,07.05.1988
7400,1:45.92,Ocky Clark,USA,14.11.60,Grosseto,10.08.1988
7400,1:45.92,Agberto Conceiço Guimarães,BRA,18.08.57,Zürich,17.08.1988
7400,1:45.92,Faouzi Lahbi,MAR,02.03.58,Zürich,16.08.1989
7400,1:45.92,Hauke Fuhlbrügge,GER,21.03.66,Potsdam,04.08.1990
7400,1:45.92,Ryszard Ostrowski,POL,06.02.61,Budapest,05.08.1990
7400,1:45.92,José Luis Barbosa,BRA,27.05.61,São Paulo,19.05.1991
7400,1:45.92,Stephen Ole Marai,KEN,11.11.62,Oslo,06.07.1991
7400,1:45.92,Jack Armour,USA,10.02.62,Köln,16.08.1992
7400,1:45.92,Nixon Kiprotich,KEN,04.12.62,Torino,04.09.1992
7400,1:45.92,José Luis Barbosa,BRA,27.05.61,Stuttgart,15.08.1993
7400,1:45.92,William Serem,KEN,18.08.71,Kasarani,23.07.1994
7400,1:45.92,José Luis Barbosa,BRA,27.05.61,Funchal,08.07.1995
7400,1:45.92,Benyounès Lahlou,MAR,03.11.64,Rhede,24.05.1996
7400,1:45.92,Andrey Loginov,RUS,27.11.72,Moskva,08.06.1997
7400,1:45.92,Lukás Vydra,CZE,23.08.73,Sankt Peterburg,28.06.1998
7400,1:45.92,Norberto Téllez,CUB,22.01.72,Uniondale,20.07.1998
7400,1:45.92,Khadevis Robinson,USA,19.07.76,Eugene,27.06.1999
7400,1:45.92,Andrea Giocondi,ITA,17.01.69,Roma,07.07.1999
7400,1:45.92,Mehdi Baala,FRA,17.08.78,Villeneuve d'Ascq,16.06.2002
7400,1:45.92,René Herms,GER,17.07.82,Kassel,13.06.2003
7400,1:45.92,Nicolas Aïssat,FRA,24.07.80,Villeneuve d'Ascq,15.06.2003
7400,1:45.92,Osmar Barbosa,dos,Santos,20.10.68 1 Funchal,26.07.2003
7400,1:45.92,Nicolas Aïssat,FRA,24.07.80,Saint-Denis,23.07.2004
7400,1:45.92,Ivan Heshko,UKR,19.08.79,Athínai,25.08.2004
7400,1:45.92,Christian Smith,USA,31.10.83,Naimette-Xhovémont,19.07.2006
7400,1:45.92,Jebreh Harris,USA,22.09.78,Heusden-Zolder,28.07.2007
7400,1:45.92,Belal Mansoor,Ali,BRN,1 Damascus,09.10.2009
7400,1:45.92,Yuriy Koldin,RUS,01.11.83,Zhukovskiy,26.06.2010
7400,1:45.92,Kevin López,ESP,12.06.90,Sevilla,24.06.2011
7400,1:45.92,Yuriy Borzakovskiy,RUS,12.04.81,Metz,27.06.2011
7400,1:45.92,Abdulrahman Musaeb Bala,QAT,19.03.89,Ad-Dawhah,17.12.2011
7400,1:45.92,Marcin Lewandowski,POL,13.06.87,Shanghai,18.05.2014
7400,1:45.92A,Timothy Cheruiyot,KEN,20.11.95,Nairobi,25.06.2014
7400,1:45.92,Anthony Chemut,KEN,17.12.92,Naimette-Xhovémont,16.07.2014
7400,1:45.92,Amine Laâlou,MAR,13.05.82,Rabat,06.06.2015
7400,1:45.92,Eric Sowinski,USA,21.12.89,Kawasaki,08.05.2016
7400,1:45.92,Isaiah Harris,USA,18.10.96,Lexington,26.05.2017
7400,1:45.92,Eric Sowinski,USA,21.12.89,Bellinzona,18.07.2018
7400,1:45.92,Andreas Bube,DEN,13.07.87,Berlin,11.08.2018
7400,1:45.92,Peter Bol,AUS,22.02.94,Bydgoszcz,19.08.2020
7400,1:45.92,Peter Bol,AUS,22.02.94,Tokyo,04.08.2021
7400,1:45.92,Simone Barontini,ITA,05.01.99,Oran,03.07.2022
7449,1:45.93,Willi Wülbeck,FRG,18.12.54,Fürth,11.09.1977
7449,1:45.93,Tony Morrell,GBR,30.05.62,London,11.07.1986
7449,1:45.93,Earl Jones,USA,17.07.64,Budapest,11.08.1986
7449,1:45.93,Saïd Aouita,MAR,02.11.59,Alzano Lombardo,13.06.1987
7449,1:45.93,Sammy Koskei,KEN,14.05.61,Burnaby,05.06.1988
7449,1:45.93,Cheik Tidiane Baye,SEN,10.08.61,Seoul,25.09.1988
7449,1:45.93,Billy Konchellah,KEN,20.10.61,New Delhi,04.09.1991
7449,1:45.93,Ocky Clark,USA,14.11.60,Koblenz,11.09.1991
7449,1:45.93,Robin van Helden,NED,06.02.65,Ingolstadt,19.07.1992
7449,1:45.93,Ousmane Diarra,FRA,10.02.64,Annecy,24.07.1994
7449,1:45.93,Kipkemboi Lagat,KEN,25.03.68,Bratislava,30.05.1995
7449,1:45.93,Valdinei Abilio da,Silva,BRA,3 Rio de Janeiro,04.05.1997
7449,1:45.93,Giacomo Mazzoni,ITA,30.01.72,Milano,05.06.1998
7449,1:45.93,David Kiptoo Singoei,KEN,26.06.65,Nice,16.07.1998
7449,1:45.93,Nils Schumann,GER,20.05.78,Chemnitz,22.07.2000
7449,1:45.93,Bram Som,NED,20.02.80,Chemnitz,22.07.2000
7449,1:45.93,Tom Omey,BEL,24.04.75,Arnhem,04.07.2001
7449,1:45.93,Hezekiél Sepeng,RSA,30.06.74,Edmonton,04.08.2001
7449,1:45.93,Adem Hecini,ALG,13.12.75,Rovereto,29.08.2001
7449,1:45.93,Khadevis Robinson,USA,19.07.76,Leverkusen,27.07.2002
7449,1:45.93,Kris McCarthy,AUS,15.10.79,Helsinki,13.08.2002
7449,1:45.93,Alex Kipchirchir,KEN,26.11.84,Lausanne,01.07.2003
7449,1:45.93,Sam Burley,USA,13.02.81,Indianapolis,25.06.2006
7449,1:45.93,Maurizio Bobbato,ITA,17.02.79,Padova,01.09.2006
7449,1:45.93,Alfred Kirwa Yego,KEN,28.11.86,Eugene,10.06.2007
7449,1:45.93,Livio Sciandra,ITA,23.09.80,Lignano Sabbiadoro,15.07.2007
7449,1:45.93,Pawel Czapiewski,POL,30.03.78,Madrid,21.07.2007
7449,1:45.93,Belal Mansoor,Ali,BRN,3 Stuttgart,22.09.2007
7449,1:45.93,Jackson Kivuva,KEN,11.08.89,Rio de Janeiro,22.07.2011
7449,1:45.93,Mohammed Aman,ETH,10.01.94,Daegu,30.08.2011
7449,1:45.93,Elijah Greer,USA,24.10.90,Naimette-Xhovémont,16.07.2014
7449,1:45.93,Alfred Kipketer,KEN,26.12.96,Shanghai,14.05.2016
7449,1:45.93,Álvaro de Arriba,ESP,02.06.94,Madrid,23.06.2016
7449,1:45.93,Casimir Loxsom,USA,17.03.91,Eugene,02.07.2016
7449,1:45.93,Mark English,IRL,18.03.93,Rio de Janeiro,13.08.2016
7449,1:45.93,Marcin Lewandowski,POL,13.06.87,London,06.08.2017
7449,1:45.93,Mohamed Belbachir,ALG,11.01.94,Marseille,02.07.2019
7449,1:45.93,Collins Kipruto,KEN,12.04.94,Heusden-Zolder,06.09.2020
7449,1:45.93,Álvaro de Arriba,ESP,02.06.94,Chorzów,06.09.2020
7449,1:45.93,Harry Purcell,IRL,13.01.96,Nice,12.06.2021
7449,1:45.93A,Ferguson Cheruiyot,KEN,30.11.89,Nairobi,19.06.2021
7449,1:45.93,Ben Pattison,GBR,15.12.01,Manchester,27.06.2021
7491,1:45.94,Åke Svensson,SWE,29.03.53,Stockholm,30.06.1975
7491,1:45.94,Willi Wülbeck,FRG,18.12.54,Bremen,24.06.1979
7491,1:45.94,Agberto Conceiço Guimarães,BRA,18.08.57,Rieti,21.07.1979
7491,1:45.94,Nikolay Kirov,BLR,22.10.57,Moskva,26.07.1980
7491,1:45.94,Coloman Trabado,ESP,02.01.58,Gateshead,06.07.1984
7491,1:45.94A,Johnny Gray,USA,19.06.60,San José,31.05.1986
7491,1:45.94,José Luis Barbosa,BRA,27.05.61,Viareggio,03.08.1988
7491,1:45.94,Dieudonné Kwizera,BDI,06.06.67,Bruxelles,25.08.1989
7491,1:45.94,Moussa Fall,SEN,28.08.63,Padova,17.09.1989
7491,1:45.94,Mbigyani Thee,BOT,26.05.62,Wrexham,28.07.1990
7491,1:45.94,Dieudonné Kwizera,BDI,06.06.67,Athínai,07.09.1990
7491,1:45.94,Giuseppe D'Urso,ITA,15.09.69,Grosseto,11.08.1991
7491,1:45.94,Paul Ereng,KEN,22.08.67,Tokyo,25.08.1991
7491,1:45.94,Mbigyani Thee,BOT,26.05.62,Tokyo,25.08.1991
7491,1:45.94,Andrea Benvenuti,ITA,13.12.69,Oslo,10.07.1993
7491,1:45.94,Kennedy Osei,GHA,21.10.66,Köln,01.08.1993
7491,1:45.94,Nixon Kiprotich,KEN,04.12.62,London,15.07.1994
7491,1:45.94,Samuel Serem,KEN,01.01.68,Aartselaar,21.07.1994
7491,1:45.94,Sammy Kibet Langat,KEN,24.01.70,Bruxelles,19.08.1994
7491,1:45.94,Norberto Téllez,CUB,22.01.72,Funchal,25.05.1996
7491,1:45.94,Panayiótis Stroubákos,GRE,08.09.72,Athínai,05.08.1997
7491,1:45.94,Mark Everett,USA,02.09.68,Athínai,06.08.1997
7491,1:45.94,Lukás Vydra,CZE,23.08.73,Praha,08.06.1998
7491,1:45.94,Lukás Vydra,CZE,23.08.73,Rieti,30.08.1998
7491,1:45.94,David Divad,FRA,08.03.73,Rehlingen,24.05.1999
7491,1:45.94,Zach Whitmarsh,CAN,05.04.77,Winnipeg,25.07.1999
7491,1:45.94,Nicholas Wachira,KEN,19.11.82,Selargius,23.08.2000
7491,1:45.94,Norberto Téllez,CUB,22.01.72,Kassel,13.06.2001
7491,1:45.94,Pawel Czapiewski,POL,30.03.78,Nürnberg,17.06.2001
7491,1:45.94,Noah Ngeny,KEN,02.11.78,Saint-Denis,05.07.2002
7491,1:45.94,Bram Som,NED,20.02.80,Roma,12.07.2002
7491,1:45.94,Osmar Barbosa,dos,Santos,20.10.68 1 Lisboa,17.05.2003
7491,1:45.94,René Herms,GER,17.07.82,Cottbus,04.06.2003
7491,1:45.94,Osmar Barbosa,dos,Santos,20.10.68 1 São Paulo,15.06.2003
7491,1:45.94,Samuel Mwera,TAN,03.06.85,Rovereto,10.09.2003
7491,1:45.94,Djabir Said-Guerni,ALG,29.03.77,Torino,04.06.2004
7491,1:45.94,Djabir Said-Guerni,ALG,29.03.77,Bergen,11.06.2004
7491,1:45.94,Djabir Said-Guerni,ALG,29.03.77,Athínai,25.08.2004
7491,1:45.94,Alfred Kirwa Yego,KEN,28.11.86,Bruxelles,26.08.2005
7491,1:45.94,Yuriy Borzakovskiy,RUS,12.04.81,Zürich,18.08.2006
7491,1:45.94,Leonard Kiplagat,KEN,16.12.88,Salamanca,04.07.2007
7491,1:45.94,Ashraf Tadili,CAN,08.07.80,Dessau,30.05.2008
7491,1:45.94,Mohammed Al-Salhi,KSA,11.05.86,Roma,11.07.2008
7491,1:45.94,Dmitrijs Milkevics,LAT,06.12.81,Rabat,23.05.2009
7491,1:45.94,Robin Schembera,GER,01.10.88,Baunatal,05.06.2009
7491,1:45.94,Fabiano Pecanha,BRA,05.06.82,Berlin,21.08.2009
7491,1:45.94,Fred Samoei,KEN,12.01.86,Eugene,09.06.2010
7491,1:45.94,Geoffrey Matum,KEN,22.11.87,Rio de Janeiro,22.07.2011
7491,1:45.94,Álvaro Rodriguez,ESP,25.05.87,Madrid,07.07.2012
7491,1:45.94,Abdulaziz Ladan Mohammed,KSA,07.01.91,Moskva,10.08.2013
7491,1:45.94,Sofiane Selmouni,FRA,22.09.89,Montreuil,07.07.2014
7491,1:45.94,Nader Belhanbel,MAR,01.07.94,Bruxelles,11.09.2015
7491,1:45.94,Anthony Romaniw,CAN,15.09.91,Portland,12.06.2016
7491,1:45.94,Mohamed Belbachir,ALG,11.01.94,Montbéliard,01.06.2018
7491,1:45.94,Álvaro de Arriba,ESP,02.06.94,Ad-Dawhah,03.05.2019
7491,1:45.94,Mark English,IRL,18.03.93,Birmingham,18.08.2019
7491,1:45.94,Daniel Rowden,GBR,09.09.97,Manchester,05.09.2020
7491,1:45.94,Peter Bol,AUS,22.02.94,Zagreb,15.09.2020
7491,1:45.94,Mostafa Smaili,MAR,09.01.97,Madrid,19.06.2021
7491,1:45.94,Konstantin Kholmogorov,RUS,07.02.96,Cheboksary,24.06.2021
7491,1:45.94,Marc Reuther,GER,23.06.96,Chorzów,05.06.2022
7491,1:45.94,Navasky Anderson,USA,22.01.01,Eugene,08.06.2022
7491,1:45.94,Elliot Giles,GBR,26.05.94,Paris,18.06.2022
7491,1:45.94,Benjamin Robert,FRA,04.11.98,Eugene,20.07.2022
7491,1:45.94,Jake Wightman,GBR,11.07.94,München,18.08.2022
7556,1:45.95,Dieter Fromm,GDR,21.04.48,Helsinki,12.08.1971
7556,1:45.95,Mike Boit,KEN,06.01.49,Tunis,13.08.1977
7556,1:45.95,Tom McLean,USA,12.06.54,Lausanne,13.07.1978
7556,1:45.95,James Maina,Boi,KEN,2r2 Koblenz,31.08.1983
7556,1:45.95,Garry Cook,GBR,10.01.58,Nice,20.08.1984
7556,1:45.95,Simon Hoogewerf,CAN,11.05.63,Burnaby,18.06.1985
7556,1:45.95,Moussa Fall,SEN,28.08.63,Al Qâhirah,18.08.1985
7556,1:45.95,Ibrahim Okash,SOM,18.09.64,Monaco,02.08.1988
7556,1:45.95,Peter Braun,GER,01.08.62,Koblenz,28.08.1988
7556,1:45.95,Réda Abdenouz,ALG,25.09.68,Seoul,25.09.1988
7556,1:45.95,Réda Abdenouz,ALG,25.09.68,Monaco,03.08.1991
7556,1:45.95,Billy Konchellah,KEN,20.10.61,Berlin,10.09.1991
7556,1:45.95,Jonah Birir,KEN,27.12.71,Cagliari,17.09.1991
7556,1:45.95,David Sharpe,GBR,08.07.67,Verona,17.06.1992
7556,1:45.95,Mario Vernon-Watson,JAM,26.04.71,Kingston,06.05.1995
7556,1:45.95,Alex Morgan,JAM,27.12.72,Kingston,06.05.1995
7556,1:45.95,Arthémon Hatungimana,BDI,21.01.74,Hengelo,05.06.1995
7556,1:45.95,Marko Koers,NED,03.11.72,Hechtel,22.07.1995
7556,1:45.95,Julius Achon,UGA,12.12.76,Eugene,31.05.1996
7556,1:45.95,Hendrik Mokganyetsi,RSA,07.09.75,Sydney,28.02.1998
7556,1:45.95,José Manuel Cerezo,ESP,23.06.73,Sevilla,28.05.1999
7556,1:45.95,Mahjoub Haïda,MAR,01.07.70,Milano,09.06.1999
7556,1:45.95,Balázs Korányi,HUN,30.05.74,Helsinki,10.06.1999
7556,1:45.95,Vebjørn Rodal,NOR,16.09.72,Oslo,30.06.1999
7556,1:45.95,Tor-Øyvind Ødegård,NOR,28.02.69,Caorle,10.07.1999
7556,1:45.95,Wilson Kirwa,FIN,28.12.74,Torino,10.06.2000
7556,1:45.95,David Kiptoo Singoei,KEN,26.06.65,London,05.08.2000
7556,1:45.95,Mbulaeni Mulaudzi,RSA,08.09.80,Stellenbosch,30.03.2001
7556,1:45.95,Djabir Said-Guerni,ALG,29.03.77,Torino,07.06.2002
7556,1:45.95,David Lelei,KEN,10.05.71,Leverkusen,27.07.2002
7556,1:45.95,Khalid Tighazouine,MAR,18.06.77,Thessaloníki,03.08.2003
7556,1:45.95,Michael Rotich,KEN,14.07.78,Stockholm,05.08.2003
7556,1:45.95,James McIlroy,GBR,30.12.76,London,08.08.2003
7556,1:45.95,Mbulaeni Mulaudzi,RSA,08.09.80,London,30.07.2004
7556,1:45.95,Eugenio Barrios,ESP,03.11.76,Malmö,22.08.2006
7556,1:45.95,Fabiano Pecanha,BRA,05.06.82,Osaka,31.08.2007
7556,1:45.95,Belal Mansoor,Ali,BRN,5h8 Beijing,20.08.2008
7556,1:45.95,Gary Reed,CAN,25.10.81,Burnaby,14.06.2009
7556,1:45.95,Andrew Wheating,USA,21.11.87,Eugene,04.06.2011
7556,1:45.95,Luis Alberto Marco,ESP,20.08.86,Sevilla,11.08.2011
7556,1:45.95,Benson Seurei,KEN,27.03.88,Daegu,16.05.2012
7556,1:45.95,Duane Solomon,USA,28.12.84,Sydney,15.03.2014
7556,1:45.95,Pierre-Ambroise Bosse,FRA,11.05.92,Stockholm,21.08.2014
7556,1:45.95,Brannon Kidder,USA,18.11.93,Eugene,10.06.2015
7556,1:45.95,Nick Symmonds,USA,30.12.83,Eugene,26.06.2015
7556,1:45.95,Isaiah Harris,USA,18.10.96,Eugene,02.07.2016
7556,1:45.95,Álvaro de Arriba,ESP,02.06.94,Rovereto,06.09.2016
7556,1:45.95,Eric Sowinski,USA,21.12.89,Torrance,15.04.2017
7556,1:45.95,Bryce Hoppel,USA,05.09.97,Norman,12.05.2019
7556,1:45.95,Quamel Prince,GUY,20.04.94,Nashville,31.05.2019
7556,1:45.95,Eric Nzikwinkunda,BDI,18.03.97,Andújar,06.06.2019
7556,1:45.95,Bryce Hoppel,USA,05.09.97,Ad-Dawhah,29.09.2019
7556,1:45.95,Brandon Miller,USA,30.01.02,College Station,15.05.2021
7556,1:45.95,Andreas Kramer,SWE,13.04.97,Ostrava,31.05.2022
7610,1:45.96A,Jozef Plachý,CZE,28.02.49,Ciudad de México,14.10.1968
7610,1:45.96,Tom McLean,USA,12.06.54,Fürth,11.09.1977
7610,1:45.96,Detlef Wagenknecht,GDR,03.01.59,Karl-Marx-Stadt,10.07.1982
7610,1:45.96,Donald Paige,USA,13.10.56,Eugene,21.07.1984
7610,1:45.96,Donato Sabia,ITA,11.09.63,Los Angeles,05.08.1984
7610,1:45.96,Randy Moore,USA,18.11.62,Baton Rouge,28.07.1985
7610,1:45.96,Willi Wülbeck,FRG,18.12.54,Aachen,30.05.1986
7610,1:45.96,Anatoliy Millin,RUS,11.10.59,Leningrad,08.06.1986
7610,1:45.96,Philippe Collard,FRA,26.02.60,Stuttgart,28.08.1986
7610,1:45.96,Tom McKean,GBR,27.10.63,Praha,28.06.1987
7610,1:45.96,Gert Kilbert,SUI,21.09.65,Bern,08.07.1987
7610,1:45.96,Andrey Sudnik,BLR,11.03.67,Leningrad,12.06.1988
7610,1:45.96,Rainer Thau,FRG,12.08.62,Menden,15.06.1988
7610,1:45.96,Dieudonné Kwizera,BDI,06.06.67,Budapest,12.08.1988
7610,1:45.96,Johnny Gray,USA,19.06.60,Seoul,24.09.1988
7610,1:45.96,José Luis Barbosa,BRA,27.05.61,São Paulo,21.05.1989
7610,1:45.96,Joseph Chesire,KEN,12.11.57,Lagos,05.08.1989
7610,1:45.96,William Tanui,KEN,22.02.64,Berlin,10.09.1991
7610,1:45.96,Clive Terrelonge,JAM,30.06.69,Washington,13.05.1992
7610,1:45.96A,Johan Landsman,RSA,12.05.64,Pretoria,03.05.1993
7610,1:45.96,Patrick Konchellah,KEN,20.04.68,Ingolstadt,21.07.1993
7610,1:45.96,Paul McMullen,USA,19.02.72,Byrkjelo,23.07.1995
7610,1:45.96,Joachim Dehmel,GER,27.06.69,Köln,23.06.1996
7610,1:45.96,Benson Koech,KEN,10.11.74,Sheffield,25.08.1996
7610,1:45.96,Robert Kibet,KEN,15.12.65,Lappeenranta,23.07.1997
7610,1:45.96,Nico Motchebon,GER,13.11.69,Dortmund,07.06.1998
7610,1:45.96A,Wilson Kirwa,FIN,28.12.74,Pretoria,29.01.1999
7610,1:45.96A,Benjamin Kipkurui,KEN,28.12.80,Johannesburg,16.09.1999
7610,1:45.96,James McIlroy,GBR,30.12.76,London,05.08.2000
7610,1:45.96,Kenneth Kimwetich,KEN,01.01.73,Thessaloníki,30.08.2000
7610,1:45.96,David Fiegen,LUX,03.09.84,Strasbourg,29.06.2002
7610,1:45.96,Paul Korir,KEN,15.07.77,Lappeenranta,18.08.2002
7610,1:45.96,Anthony Kabara,KEN,09.03.75,Brunswick,05.07.2003
7610,1:45.96,Amine Laâlou,MAR,13.05.82,Thessaloníki,03.08.2003
7610,1:45.96,Japheth Kimutai,KEN,20.12.78,Berlin,10.08.2003
7610,1:45.96,Amine Laâlou,MAR,13.05.82,Makkah,13.04.2005
7610,1:45.96,António Manuel Reina,ESP,13.06.81,Bruxelles,26.08.2005
7610,1:45.96,Alfred Kirwa Yego,KEN,28.11.86,Ad-Dawhah,12.05.2006
7610,1:45.96,Andrea Longo,ITA,26.06.75,Torino,06.06.2006
7610,1:45.96,Nabil Madi,ALG,09.06.81,Beijing,23.08.2008
7610,1:45.96,Bram Som,NED,20.02.80,Bruxelles,05.09.2008
7610,1:45.96,Robin Schembera,GER,01.10.88,Berlin,14.06.2009
